x-axis,1,2
second,Volt,Volt
-525.00000E-06,-1.01130642E-03,+728.64350E-06
-524.93500E-06,-1.01130642E-03,+728.64350E-06
-524.87000E-06,-1.01130642E-03,+728.64350E-06
-524.80500E-06,-885.67828E-06,+728.64350E-06
-524.74000E-06,+998.74381E-06,+728.64350E-06
-524.67500E-06,-885.67828E-06,-1.15577859E-03
-524.61000E-06,+998.74381E-06,+728.64350E-06
-524.54500E-06,+998.74381E-06,+728.64350E-06
-524.48000E-06,-1.01130642E-03,-1.15577859E-03
-524.41500E-06,-1.01130642E-03,+728.64350E-06
-524.35000E-06,-885.67828E-06,+728.64350E-06
-524.28500E-06,+998.74381E-06,+728.64350E-06
-524.22000E-06,-1.01130642E-03,+728.64350E-06
-524.15499E-06,-1.01130642E-03,-1.15577859E-03
-524.08999E-06,-1.01130642E-03,+728.64350E-06
-524.02499E-06,-1.01130642E-03,+728.64350E-06
-523.95999E-06,-1.01130642E-03,+728.64350E-06
-523.89499E-06,-1.01130642E-03,-1.28140673E-03
-523.82999E-06,-1.01130642E-03,-1.28140673E-03
-523.76499E-06,-885.67828E-06,-1.15577859E-03
-523.69999E-06,+998.74381E-06,+728.64350E-06
-523.63499E-06,+998.74381E-06,+728.64350E-06
-523.56999E-06,-885.67828E-06,+728.64350E-06
-523.50499E-06,+998.74381E-06,-1.15577859E-03
-523.43999E-06,+998.74381E-06,+728.64350E-06
-523.37499E-06,+998.74381E-06,+728.64350E-06
-523.30999E-06,+998.74381E-06,+728.64350E-06
-523.24499E-06,+998.74381E-06,+728.64350E-06
-523.17999E-06,-885.67828E-06,+728.64350E-06
-523.11499E-06,+998.74381E-06,+728.64350E-06
-523.04999E-06,+998.74381E-06,+728.64350E-06
-522.98499E-06,-1.01130642E-03,+728.64350E-06
-522.91999E-06,-885.67828E-06,+728.64350E-06
-522.85499E-06,+998.74381E-06,+728.64350E-06
-522.78999E-06,-1.01130642E-03,+728.64350E-06
-522.72499E-06,-885.67828E-06,-1.28140673E-03
-522.65999E-06,+998.74381E-06,-1.28140673E-03
-522.59499E-06,+998.74381E-06,-1.15577859E-03
-522.52999E-06,+998.74381E-06,+728.64350E-06
-522.46498E-06,+998.74381E-06,+728.64350E-06
-522.39998E-06,+998.74381E-06,+728.64350E-06
-522.33498E-06,+998.74381E-06,+728.64350E-06
-522.26998E-06,+998.74381E-06,+728.64350E-06
-522.20498E-06,+998.74381E-06,+728.64350E-06
-522.13998E-06,-885.67828E-06,+728.64350E-06
-522.07498E-06,+998.74381E-06,+728.64350E-06
