x-axis,1,2,4
second,Volt,Volt,Volt
-431.75500E-06,-3.92889464E-03,-3.90050234E-03,+12.90276274E-03
-431.70000E-06,-4.72035192E-03,-3.37788928E-03,+12.90276274E-03
-431.64500E-06,-5.56457302E-03,-3.29748727E-03,+12.90276274E-03
-431.59000E-06,-4.87864338E-03,-3.29748727E-03,+12.90276274E-03
-431.53500E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-431.48000E-06,-4.77311574E-03,-3.29748727E-03,+13.25452153E-03
-431.42500E-06,-4.77311574E-03,-3.90050234E-03,+12.92788837E-03
-431.37000E-06,-4.03442228E-03,-2.77487421E-03,+13.25452153E-03
-431.31500E-06,-3.92889464E-03,-3.25728627E-03,+12.92788837E-03
-431.26000E-06,-3.92889464E-03,-3.29748727E-03,+12.90276274E-03
-431.20500E-06,-4.72035192E-03,-3.29748727E-03,+13.25452153E-03
-431.15000E-06,-4.77311574E-03,-3.29748727E-03,+12.92788837E-03
-431.09500E-06,-4.77311574E-03,-2.73467321E-03,+12.90276274E-03
-431.04000E-06,-4.77311574E-03,-3.25728627E-03,+12.90276274E-03
-430.98500E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-430.93000E-06,-4.77311574E-03,-3.29748727E-03,+13.25452153E-03
-430.87500E-06,-4.77311574E-03,-3.29748727E-03,+13.30477279E-03
-430.82000E-06,-4.77311574E-03,-3.29748727E-03,+13.30477279E-03
-430.76500E-06,-4.77311574E-03,-3.29748727E-03,+12.92788837E-03
-430.71000E-06,-5.56457302E-03,-3.90050234E-03,+12.90276274E-03
-430.65500E-06,-4.87864338E-03,-3.94070335E-03,+13.25452153E-03
-430.60000E-06,-4.77311574E-03,-3.94070335E-03,+12.92788837E-03
-430.54500E-06,-4.77311574E-03,-3.37788928E-03,+12.90276274E-03
-430.49000E-06,-4.77311574E-03,-3.90050234E-03,+13.25452153E-03
-430.43500E-06,-4.77311574E-03,-3.37788928E-03,+12.92788837E-03
-430.38000E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-430.32500E-06,-4.77311574E-03,-3.90050234E-03,+12.90276274E-03
-430.27000E-06,-4.77311574E-03,-3.94070335E-03,+12.90276274E-03
-430.21500E-06,-4.77311574E-03,-3.94070335E-03,+12.90276274E-03
-430.16000E-06,-4.77311574E-03,-3.94070335E-03,+12.90276274E-03
-430.10500E-06,-4.03442228E-03,-3.94070335E-03,+12.52587832E-03
-430.05000E-06,-4.72035192E-03,-3.94070335E-03,+12.50075269E-03
-429.99500E-06,-4.77311574E-03,-3.94070335E-03,+12.85251149E-03
-429.94000E-06,-4.77311574E-03,-3.94070335E-03,+12.52587832E-03
-429.88500E-06,-4.77311574E-03,-3.94070335E-03,+12.85251149E-03
-429.83000E-06,-4.77311574E-03,-3.94070335E-03,+12.90276274E-03
-429.77500E-06,-5.56457302E-03,-3.37788928E-03,+12.90276274E-03
-429.72000E-06,-4.87864338E-03,-3.29748727E-03,+12.52587832E-03
-429.66500E-06,-4.77311574E-03,-3.90050234E-03,+12.85251149E-03
-429.61000E-06,-4.03442228E-03,-3.37788928E-03,+12.90276274E-03
-429.55500E-06,-3.92889464E-03,-3.29748727E-03,+12.90276274E-03
-429.50000E-06,-3.92889464E-03,-3.29748727E-03,+12.90276274E-03
-429.44500E-06,-4.72035192E-03,-3.29748727E-03,+12.90276274E-03
-429.39000E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-429.33500E-06,-4.03442228E-03,-3.29748727E-03,+12.90276274E-03
-429.28000E-06,-3.92889464E-03,-3.29748727E-03,+12.90276274E-03
-429.22500E-06,-3.92889464E-03,-3.90050234E-03,+12.90276274E-03
-429.17000E-06,-3.92889464E-03,-3.37788928E-03,+12.90276274E-03
-429.11500E-06,-4.72035192E-03,-3.90050234E-03,+12.90276274E-03
-429.06000E-06,-4.77311574E-03,-3.37788928E-03,+12.90276274E-03
-429.00500E-06,-4.03442228E-03,-3.29748727E-03,+12.90276274E-03
-428.95000E-06,-3.92889464E-03,-3.29748727E-03,+12.90276274E-03
-428.89500E-06,-3.92889464E-03,-3.29748727E-03,+12.90276274E-03
-428.84000E-06,-4.72035192E-03,-3.90050234E-03,+12.90276274E-03
-428.78500E-06,-4.03442228E-03,-3.37788928E-03,+12.90276274E-03
-428.73000E-06,-3.92889464E-03,-3.29748727E-03,+12.90276274E-03
-428.67500E-06,-3.92889464E-03,-2.73467321E-03,+12.90276274E-03
-428.62000E-06,-3.92889464E-03,-2.65427120E-03,+13.25452153E-03
-428.56500E-06,-3.19020118E-03,-3.25728627E-03,+12.92788837E-03
-428.51000E-06,-3.87613082E-03,-3.29748727E-03,+13.25452153E-03
-428.45500E-06,-3.19020118E-03,-3.29748727E-03,+12.92788837E-03
-428.40000E-06,-3.08467355E-03,-3.29748727E-03,+13.25452153E-03
-428.34500E-06,-3.08467355E-03,-2.73467321E-03,+13.30477279E-03
-428.29000E-06,-3.08467355E-03,-2.65427120E-03,+13.30477279E-03
-428.23500E-06,-3.08467355E-03,-2.65427120E-03,+13.30477279E-03
-428.18000E-06,-2.34598009E-03,-2.65427120E-03,+13.30477279E-03
-428.12500E-06,-3.03190973E-03,-2.65427120E-03,+13.30477279E-03
-428.07000E-06,-2.34598009E-03,-2.65427120E-03,+12.92788837E-03
-428.01500E-06,-3.03190973E-03,-3.25728627E-03,+13.25452153E-03
-427.96000E-06,-2.34598009E-03,-3.29748727E-03,+13.30477279E-03
-427.90500E-06,-2.24045245E-03,-2.73467321E-03,+13.30477279E-03
-427.85000E-06,-3.03190973E-03,-2.65427120E-03,+13.30477279E-03
-427.79500E-06,-2.34598009E-03,-2.65427120E-03,+12.92788837E-03
-427.74000E-06,-3.03190973E-03,-2.65427120E-03,+12.90276274E-03
-427.68500E-06,-3.08467355E-03,-2.65427120E-03,+13.25452153E-03
-427.63000E-06,-3.08467355E-03,-2.65427120E-03,+13.30477279E-03
-427.57500E-06,-3.08467355E-03,-2.65427120E-03,+13.30477279E-03
-427.52000E-06,-3.08467355E-03,-3.25728627E-03,+13.30477279E-03
-427.46500E-06,-3.08467355E-03,-3.29748727E-03,+13.30477279E-03
-427.41000E-06,-3.08467355E-03,-2.73467321E-03,+12.92788837E-03
-427.35500E-06,-3.08467355E-03,-3.25728627E-03,+13.25452153E-03
-427.30000E-06,-3.08467355E-03,-3.29748727E-03,+13.30477279E-03
-427.24500E-06,-3.08467355E-03,-3.29748727E-03,+13.30477279E-03
-427.19000E-06,-2.34598009E-03,-3.29748727E-03,+13.30477279E-03
-427.13500E-06,-3.03190973E-03,-3.29748727E-03,+12.92788837E-03
-427.08000E-06,-3.08467355E-03,-2.73467321E-03,+12.90276274E-03
-427.02500E-06,-3.08467355E-03,-3.25728627E-03,+13.25452153E-03
-426.97000E-06,-3.08467355E-03,-3.29748727E-03,+13.30477279E-03
-426.91500E-06,-3.87613082E-03,-2.73467321E-03,+12.92788837E-03
-426.86000E-06,-3.19020118E-03,-2.65427120E-03,+13.25452153E-03
-426.80500E-06,-3.87613082E-03,-2.65427120E-03,+12.92788837E-03
-426.75000E-06,-3.19020118E-03,-2.65427120E-03,+12.90276274E-03
-426.69500E-06,-3.08467355E-03,-2.65427120E-03,+12.90276274E-03
-426.64000E-06,-3.87613082E-03,-2.65427120E-03,+13.25452153E-03
-426.58500E-06,-3.19020118E-03,-2.65427120E-03,+12.92788837E-03
-426.53000E-06,-3.08467355E-03,-2.09145714E-03,+12.90276274E-03
-426.47500E-06,-3.08467355E-03,-2.61407020E-03,+12.90276274E-03
-426.42000E-06,-3.08467355E-03,-2.65427120E-03,+12.90276274E-03
-426.36500E-06,-3.87613082E-03,-3.25728627E-03,+12.52587832E-03
-426.31000E-06,-3.92889464E-03,-2.73467321E-03,+13.22939590E-03
-426.25500E-06,-3.92889464E-03,-2.65427120E-03,+12.92788837E-03
-426.20000E-06,-3.19020118E-03,-2.09145714E-03,+13.25452153E-03
-426.14500E-06,-3.87613082E-03,-2.61407020E-03,+12.92788837E-03
-426.09000E-06,-3.92889464E-03,-2.09145714E-03,+12.90276274E-03
-426.03500E-06,-3.19020118E-03,-2.61407020E-03,+12.90276274E-03
-425.98000E-06,-3.87613082E-03,-2.65427120E-03,+12.90276274E-03
-425.92500E-06,-3.92889464E-03,-2.65427120E-03,+12.52587832E-03
-425.87000E-06,-3.92889464E-03,-2.65427120E-03,+12.85251149E-03
-425.81500E-06,-3.92889464E-03,-2.65427120E-03,+12.90276274E-03
-425.76000E-06,-3.19020118E-03,-3.25728627E-03,+12.90276274E-03
-425.70500E-06,-3.87613082E-03,-2.13165814E-03,+12.90276274E-03
-425.65000E-06,-4.72035192E-03,-3.21708526E-03,+12.52587832E-03
-425.59500E-06,-4.03442228E-03,-3.29748727E-03,+12.85251149E-03
-425.54000E-06,-4.72035192E-03,-3.29748727E-03,+12.52587832E-03
-425.48500E-06,-4.77311574E-03,-3.29748727E-03,+12.85251149E-03
-425.43000E-06,-4.03442228E-03,-3.29748727E-03,+12.90276274E-03
-425.37500E-06,-4.72035192E-03,-3.29748727E-03,+12.90276274E-03
-425.32000E-06,-4.03442228E-03,-2.73467321E-03,+12.90276274E-03
-425.26500E-06,-3.92889464E-03,-2.65427120E-03,+12.90276274E-03
-425.21000E-06,-4.72035192E-03,-3.25728627E-03,+12.90276274E-03
-425.15500E-06,-4.03442228E-03,-2.73467321E-03,+12.90276274E-03
-425.10000E-06,-4.72035192E-03,-2.65427120E-03,+12.90276274E-03
-425.04500E-06,-4.77311574E-03,-3.25728627E-03,+12.90276274E-03
-424.99000E-06,-5.56457302E-03,-2.73467321E-03,+12.90276274E-03
-424.93500E-06,-4.87864338E-03,-3.25728627E-03,+12.90276274E-03
-424.88000E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-424.82500E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-424.77000E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-424.71500E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-424.66000E-06,-4.77311574E-03,-3.29748727E-03,+13.25452153E-03
-424.60500E-06,-5.56457302E-03,-3.29748727E-03,+12.92788837E-03
-424.55000E-06,-5.61733684E-03,-2.73467321E-03,+12.90276274E-03
-424.49500E-06,-5.61733684E-03,-2.65427120E-03,+12.90276274E-03
-424.44000E-06,-5.61733684E-03,-2.65427120E-03,+13.25452153E-03
-424.38500E-06,-4.87864338E-03,-2.65427120E-03,+13.30477279E-03
-424.33000E-06,-5.56457302E-03,-2.65427120E-03,+12.92788837E-03
-424.27500E-06,-4.87864338E-03,-2.65427120E-03,+12.90276274E-03
-424.22000E-06,-4.77311574E-03,-2.65427120E-03,+13.25452153E-03
-424.16500E-06,-4.77311574E-03,-2.65427120E-03,+12.92788837E-03
-424.11000E-06,-4.77311574E-03,-3.25728627E-03,+13.25452153E-03
-424.05500E-06,-5.56457302E-03,-3.90050234E-03,+13.30477279E-03
-424.00000E-06,-4.87864338E-03,-3.94070335E-03,+12.92788837E-03
-423.94500E-06,-4.77311574E-03,-3.94070335E-03,+13.25452153E-03
-423.89000E-06,-5.56457302E-03,-3.37788928E-03,+12.92788837E-03
-423.83500E-06,-5.61733684E-03,-3.90050234E-03,+13.25452153E-03
-423.78000E-06,-5.61733684E-03,-3.37788928E-03,+12.92788837E-03
-423.72500E-06,-5.61733684E-03,-3.29748727E-03,+12.90276274E-03
-423.67000E-06,-4.87864338E-03,-3.29748727E-03,+12.90276274E-03
-423.61500E-06,-5.56457302E-03,-3.29748727E-03,+12.90276274E-03
-423.56000E-06,-5.61733684E-03,-3.29748727E-03,+12.52587832E-03
-423.50500E-06,-5.61733684E-03,-3.90050234E-03,+12.12386828E-03
-423.45000E-06,-5.61733684E-03,-3.37788928E-03,+12.45050144E-03
-423.39500E-06,-5.61733684E-03,-2.73467321E-03,+12.50075269E-03
-423.34000E-06,-5.61733684E-03,-2.65427120E-03,+12.50075269E-03
-423.28500E-06,-4.87864338E-03,-2.65427120E-03,+12.85251149E-03
-423.23000E-06,-5.56457302E-03,-3.25728627E-03,+12.52587832E-03
-423.17500E-06,-4.87864338E-03,-3.29748727E-03,+12.50075269E-03
-423.12000E-06,-5.56457302E-03,-3.29748727E-03,+12.85251149E-03
-423.06500E-06,-4.87864338E-03,-2.73467321E-03,+12.52587832E-03
-423.01000E-06,-4.77311574E-03,-3.25728627E-03,+12.85251149E-03
-422.95500E-06,-4.77311574E-03,-3.29748727E-03,+12.52587832E-03
-422.90000E-06,-4.77311574E-03,-3.29748727E-03,+12.85251149E-03
-422.84500E-06,-4.03442228E-03,-3.29748727E-03,+12.52587832E-03
-422.79000E-06,-4.72035192E-03,-2.73467321E-03,+12.85251149E-03
-422.73500E-06,-4.77311574E-03,-3.25728627E-03,+12.90276274E-03
-422.68000E-06,-4.03442228E-03,-3.29748727E-03,+12.90276274E-03
-422.62500E-06,-4.72035192E-03,-3.29748727E-03,+13.25452153E-03
-422.57000E-06,-4.77311574E-03,-3.29748727E-03,+12.92788837E-03
-422.51500E-06,-4.03442228E-03,-3.29748727E-03,+12.90276274E-03
-422.46000E-06,-4.72035192E-03,-3.29748727E-03,+12.90276274E-03
-422.40500E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-422.35000E-06,-4.03442228E-03,-2.73467321E-03,+12.90276274E-03
-422.29500E-06,-3.92889464E-03,-2.65427120E-03,+13.25452153E-03
-422.24000E-06,-3.19020118E-03,-2.65427120E-03,+12.92788837E-03
-422.18500E-06,-3.87613082E-03,-2.65427120E-03,+12.90276274E-03
-422.13000E-06,-4.72035192E-03,-2.65427120E-03,+13.63140595E-03
-422.07500E-06,-4.77311574E-03,-2.65427120E-03,+13.32989841E-03
-422.02000E-06,-5.56457302E-03,-2.65427120E-03,+13.30477279E-03
-421.96500E-06,-4.87864338E-03,-2.65427120E-03,+13.30477279E-03
-421.91000E-06,-4.77311574E-03,-3.25728627E-03,+13.65653158E-03
-421.85500E-06,-4.77311574E-03,-2.73467321E-03,+14.05854162E-03
-421.80000E-06,-5.56457302E-03,-3.25728627E-03,+13.35502404E-03
-421.74500E-06,-5.61733684E-03,-3.29748727E-03,+13.30477279E-03
-421.69000E-06,-4.08718610E-03,-3.29748727E-03,+13.30477279E-03
-421.63500E-06,-4.72035192E-03,-3.29748727E-03,+13.30477279E-03
-421.58000E-06,-5.56457302E-03,-3.29748727E-03,+13.30477279E-03
-421.52500E-06,-4.87864338E-03,-3.29748727E-03,+13.30477279E-03
-421.47000E-06,-4.77311574E-03,-3.29748727E-03,+13.30477279E-03
-421.41500E-06,-4.77311574E-03,-2.73467321E-03,+13.30477279E-03
-421.36000E-06,-4.77311574E-03,-2.65427120E-03,+12.92788837E-03
-421.30500E-06,-4.77311574E-03,-3.25728627E-03,+13.25452153E-03
-421.25000E-06,-5.56457302E-03,-3.29748727E-03,+12.92788837E-03
-421.19500E-06,-5.61733684E-03,-3.90050234E-03,+13.25452153E-03
-421.14000E-06,-4.87864338E-03,-3.37788928E-03,+12.92788837E-03
-421.08500E-06,-4.77311574E-03,-3.29748727E-03,+13.25452153E-03
-421.03000E-06,-4.77311574E-03,-3.29748727E-03,+13.30477279E-03
-420.97500E-06,-4.77311574E-03,-2.73467321E-03,+13.30477279E-03
-420.92000E-06,-5.56457302E-03,-3.25728627E-03,+12.92788837E-03
-420.86500E-06,-4.87864338E-03,-3.29748727E-03,+12.90276274E-03
-420.81000E-06,-4.77311574E-03,-2.73467321E-03,+13.25452153E-03
-420.75500E-06,-4.77311574E-03,-3.25728627E-03,+13.30477279E-03
-420.70000E-06,-4.77311574E-03,-3.29748727E-03,+12.92788837E-03
-420.64500E-06,-5.56457302E-03,-3.90050234E-03,+12.90276274E-03
-420.59000E-06,-5.61733684E-03,-3.94070335E-03,+12.90276274E-03
-420.53500E-06,-6.40879411E-03,-3.94070335E-03,+12.90276274E-03
-420.48000E-06,-5.72286447E-03,-3.94070335E-03,+12.52587832E-03
-420.42500E-06,-4.87864338E-03,-3.37788928E-03,+12.85251149E-03
-420.37000E-06,-4.77311574E-03,-3.90050234E-03,+12.90276274E-03
-420.31500E-06,-4.77311574E-03,-3.94070335E-03,+12.90276274E-03
-420.26000E-06,-5.56457302E-03,-3.37788928E-03,+12.52587832E-03
-420.20500E-06,-5.61733684E-03,-3.90050234E-03,+12.85251149E-03
-420.15000E-06,-4.87864338E-03,-3.94070335E-03,+12.52587832E-03
-420.09500E-06,-4.03442228E-03,-3.94070335E-03,+12.50075269E-03
-420.04000E-06,-4.72035192E-03,-3.37788928E-03,+12.50075269E-03
-419.98500E-06,-4.77311574E-03,-3.29748727E-03,+12.50075269E-03
-419.93000E-06,-4.77311574E-03,-2.73467321E-03,+12.50075269E-03
-419.87500E-06,-4.77311574E-03,-3.86030134E-03,+12.50075269E-03
-419.82000E-06,-4.77311574E-03,-3.37788928E-03,+12.85251149E-03
-419.76500E-06,-5.56457302E-03,-3.29748727E-03,+12.90276274E-03
-419.71000E-06,-4.87864338E-03,-3.29748727E-03,+12.90276274E-03
-419.65500E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-419.60000E-06,-4.77311574E-03,-3.29748727E-03,+12.52587832E-03
-419.54500E-06,-4.77311574E-03,-3.90050234E-03,+12.85251149E-03
-419.49000E-06,-4.03442228E-03,-3.37788928E-03,+12.52587832E-03
-419.43500E-06,-4.72035192E-03,-3.29748727E-03,+12.50075269E-03
-419.38000E-06,-5.56457302E-03,-3.29748727E-03,+12.85251149E-03
-419.32500E-06,-4.87864338E-03,-3.29748727E-03,+12.90276274E-03
-419.27000E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-419.21500E-06,-4.77311574E-03,-2.73467321E-03,+13.25452153E-03
-419.16000E-06,-4.77311574E-03,-3.25728627E-03,+12.92788837E-03
-419.10500E-06,-4.77311574E-03,-3.90050234E-03,+13.25452153E-03
-419.05000E-06,-4.77311574E-03,-3.94070335E-03,+12.92788837E-03
-418.99500E-06,-4.03442228E-03,-3.37788928E-03,+12.90276274E-03
-418.94000E-06,-4.72035192E-03,-2.73467321E-03,+13.25452153E-03
-418.88500E-06,-4.77311574E-03,-2.65427120E-03,+12.92788837E-03
-418.83000E-06,-4.03442228E-03,-3.25728627E-03,+12.90276274E-03
-418.77500E-06,-3.92889464E-03,-3.29748727E-03,+13.25452153E-03
-418.72000E-06,-3.92889464E-03,-3.29748727E-03,+13.30477279E-03
-418.66500E-06,-4.72035192E-03,-3.29748727E-03,+13.30477279E-03
-418.61000E-06,-4.77311574E-03,-3.90050234E-03,+13.30477279E-03
-418.55500E-06,-4.03442228E-03,-3.94070335E-03,+13.30477279E-03
-418.50000E-06,-3.92889464E-03,-3.94070335E-03,+13.30477279E-03
-418.44500E-06,-4.72035192E-03,-3.94070335E-03,+13.30477279E-03
-418.39000E-06,-4.77311574E-03,-3.37788928E-03,+13.65653158E-03
-418.33500E-06,-4.77311574E-03,-3.29748727E-03,+13.32989841E-03
-418.28000E-06,-4.03442228E-03,-3.29748727E-03,+13.30477279E-03
-418.22500E-06,-3.92889464E-03,-2.73467321E-03,+12.92788837E-03
-418.17000E-06,-3.92889464E-03,-3.25728627E-03,+13.25452153E-03
-418.11500E-06,-3.92889464E-03,-3.29748727E-03,+13.30477279E-03
-418.06000E-06,-3.92889464E-03,-3.90050234E-03,+13.30477279E-03
-418.00500E-06,-3.92889464E-03,-3.37788928E-03,+13.30477279E-03
-417.95000E-06,-3.92889464E-03,-3.90050234E-03,+12.92788837E-03
-417.89500E-06,-4.72035192E-03,-3.94070335E-03,+12.90276274E-03
-417.84000E-06,-4.77311574E-03,-3.37788928E-03,+13.25452153E-03
-417.78500E-06,-4.77311574E-03,-3.90050234E-03,+13.30477279E-03
-417.73000E-06,-4.77311574E-03,-3.37788928E-03,+12.92788837E-03
-417.67500E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-417.62000E-06,-4.03442228E-03,-3.29748727E-03,+12.90276274E-03
-417.56500E-06,-3.92889464E-03,-3.90050234E-03,+12.90276274E-03
-417.51000E-06,-4.72035192E-03,-3.94070335E-03,+12.90276274E-03
-417.45500E-06,-4.77311574E-03,-3.94070335E-03,+12.90276274E-03
-417.40000E-06,-4.03442228E-03,-3.37788928E-03,+12.90276274E-03
-417.34500E-06,-4.72035192E-03,-3.29748727E-03,+12.52587832E-03
-417.29000E-06,-4.77311574E-03,-3.29748727E-03,+12.85251149E-03
-417.23500E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-417.18000E-06,-4.77311574E-03,-2.73467321E-03,+12.90276274E-03
-417.12500E-06,-4.03442228E-03,-3.25728627E-03,+12.90276274E-03
-417.07000E-06,-3.92889464E-03,-3.29748727E-03,+12.52587832E-03
-417.01500E-06,-3.92889464E-03,-3.90050234E-03,+12.50075269E-03
-416.96000E-06,-4.72035192E-03,-3.94070335E-03,+12.85251149E-03
-416.90500E-06,-4.03442228E-03,-3.37788928E-03,+12.52587832E-03
-416.85000E-06,-3.92889464E-03,-3.29748727E-03,+12.50075269E-03
-416.79500E-06,-3.92889464E-03,-3.29748727E-03,+12.50075269E-03
-416.74000E-06,-3.92889464E-03,-3.29748727E-03,+12.50075269E-03
-416.68500E-06,-3.92889464E-03,-3.29748727E-03,+12.85251149E-03
-416.63000E-06,-3.92889464E-03,-3.90050234E-03,+12.90276274E-03
-416.57500E-06,-3.92889464E-03,-3.94070335E-03,+12.90276274E-03
-416.52000E-06,-4.72035192E-03,-3.94070335E-03,+12.90276274E-03
-416.46500E-06,-4.77311574E-03,-3.94070335E-03,+12.90276274E-03
-416.41000E-06,-4.77311574E-03,-3.94070335E-03,+12.90276274E-03
-416.35500E-06,-4.77311574E-03,-3.37788928E-03,+12.90276274E-03
-416.30000E-06,-5.56457302E-03,-2.73467321E-03,+12.90276274E-03
-416.24500E-06,-4.87864338E-03,-3.25728627E-03,+12.90276274E-03
-416.19000E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-416.13500E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-416.08000E-06,-4.03442228E-03,-3.29748727E-03,+12.90276274E-03
-416.02500E-06,-4.72035192E-03,-3.29748727E-03,+13.63140595E-03
-415.97000E-06,-4.03442228E-03,-3.29748727E-03,+12.60125521E-03
-415.91500E-06,-3.92889464E-03,-3.29748727E-03,+12.85251149E-03
-415.86000E-06,-3.92889464E-03,-3.29748727E-03,+12.90276274E-03
-415.80500E-06,-4.72035192E-03,-2.73467321E-03,+13.25452153E-03
-415.75000E-06,-4.77311574E-03,-2.65427120E-03,+12.92788837E-03
-415.69500E-06,-4.77311574E-03,-3.25728627E-03,+13.25452153E-03
-415.64000E-06,-4.03442228E-03,-3.29748727E-03,+12.92788837E-03
-415.58500E-06,-4.72035192E-03,-3.29748727E-03,+13.25452153E-03
-415.53000E-06,-4.77311574E-03,-3.29748727E-03,+13.30477279E-03
-415.47500E-06,-4.77311574E-03,-2.73467321E-03,+12.92788837E-03
-415.42000E-06,-4.77311574E-03,-2.65427120E-03,+12.90276274E-03
-415.36500E-06,-5.56457302E-03,-3.25728627E-03,+13.25452153E-03
-415.31000E-06,-4.87864338E-03,-3.29748727E-03,+12.92788837E-03
-415.25500E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-415.20000E-06,-4.77311574E-03,-3.29748727E-03,+12.90276274E-03
-415.14500E-06,-4.03442228E-03,-3.90050234E-03,+13.25452153E-03
-415.09000E-06,-4.72035192E-03,-3.37788928E-03,+12.92788837E-03
-415.03500E-06,-4.77311574E-03,-3.90050234E-03,+12.90276274E-03
-414.98000E-06,-4.03442228E-03,-3.37788928E-03,+12.90276274E-03
-414.92500E-06,-4.72035192E-03,-3.29748727E-03,+13.25452153E-03
-414.87000E-06,-4.77311574E-03,-3.90050234E-03,+12.92788837E-03
-414.81500E-06,-4.77311574E-03,-3.94070335E-03,+12.52587832E-03
-414.76000E-06,-4.77311574E-03,-3.94070335E-03,+12.85251149E-03
-414.70500E-06,-4.77311574E-03,-3.94070335E-03,+12.90276274E-03
-414.65000E-06,-4.77311574E-03,-3.94070335E-03,+13.25452153E-03
-414.59500E-06,-4.77311574E-03,-3.94070335E-03,+12.92788837E-03
-414.54000E-06,-4.77311574E-03,-3.94070335E-03,+12.90276274E-03
-414.48500E-06,-4.77311574E-03,-4.54371842E-03,+13.25452153E-03
-414.43000E-06,-4.77311574E-03,-3.41809029E-03,+12.92788837E-03
-414.37500E-06,-4.77311574E-03,-3.90050234E-03,+12.90276274E-03
-414.32000E-06,-4.77311574E-03,-3.94070335E-03,+12.90276274E-03
-414.26500E-06,-4.03442228E-03,-3.37788928E-03,+13.25452153E-03
-414.21000E-06,-4.72035192E-03,-3.90050234E-03,+13.30477279E-03
-414.15500E-06,-4.77311574E-03,-3.37788928E-03,+12.92788837E-03
-414.10000E-06,-4.77311574E-03,-3.90050234E-03,+12.90276274E-03
