angle_deg,angle_folder,mass_g,pretension_N,file,file_path,velocity_mps,peak_accel_mps2,dt_s
60.0,60 deg soliton data,200.0,1.9620000000000002,200g_20260519-212311.h5,soliton experiments\soliton exp 5_13\60 deg soliton data\200g_20260519-212311.h5,87.08729236448151,589.535300833429,2e-07
60.0,60 deg soliton data,80.0,0.7848,80g_20260513-180852.h5,soliton experiments\soliton exp 5_13\60 deg soliton data\80g_20260513-180852.h5,87.22442831712995,750.2501226219013,2e-07
60.0,60 deg soliton data,80.0,0.7848,80g_20260513-180857.h5,soliton experiments\soliton exp 5_13\60 deg soliton data\80g_20260513-180857.h5,86.00553567812057,611.7356413430234,2e-07
60.0,60 deg soliton data,80.0,0.7848,80g_20260513-180901.h5,soliton experiments\soliton exp 5_13\60 deg soliton data\80g_20260513-180901.h5,87.37397983677388,682.2204761817161,2e-07
60.0,60 deg soliton data,80.0,0.7848,80g_20260513-180904.h5,soliton experiments\soliton exp 5_13\60 deg soliton data\80g_20260513-180904.h5,87.72896295276132,716.354803336148,2e-07
60.0,60 deg soliton data,80.0,0.7848,80g_20260513-180908.h5,soliton experiments\soliton exp 5_13\60 deg soliton data\80g_20260513-180908.h5,86.59597607395322,719.7860805944008,2e-07
60.0,60 deg soliton data,80.0,0.7848,80g_20260513-180911.h5,soliton experiments\soliton exp 5_13\60 deg soliton data\80g_20260513-180911.h5,85.6297889501277,644.5868116596349,2e-07
60.0,60 deg soliton data,80.0,0.7848,80g_20260513-180915.h5,soliton experiments\soliton exp 5_13\60 deg soliton data\80g_20260513-180915.h5,86.09271523178808,613.5492265082677,2e-07
60.0,60 deg soliton data,80.0,0.7848,80g_20260513-180918.h5,soliton experiments\soliton exp 5_13\60 deg soliton data\80g_20260513-180918.h5,85.57802109222811,708.1751181916451,2e-07
60.0,60 deg soliton data,80.0,0.7848,80g_20260513-180921.h5,soliton experiments\soliton exp 5_13\60 deg soliton data\80g_20260513-180921.h5,86.41975308641975,655.8868979831118,2e-07
60.0,60 deg soliton data,80.0,0.7848,80g_20260513-180924.h5,soliton experiments\soliton exp 5_13\60 deg soliton data\80g_20260513-180924.h5,85.01835168501835,594.8270884467338,2e-07
60.0,60 deg soliton data,80.0,0.7848,80g_20260513-180927.h5,soliton experiments\soliton exp 5_13\60 deg soliton data\80g_20260513-180927.h5,85.92432724084439,627.1340479206414,2e-07
90.0,90 deg soliton data,140.0,1.3734000000000002,140g_20260519-211333.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\140g_20260519-211333.h5,93.15589353612167,1010.2899307415782,2e-07
90.0,90 deg soliton data,140.0,1.3734000000000002,140g_20260519-211338.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\140g_20260519-211338.h5,88.0381452560293,1026.799766195626,2e-07
90.0,90 deg soliton data,140.0,1.3734000000000002,140g_20260519-211342.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\140g_20260519-211342.h5,92.97912713472485,1060.612822582674,2e-07
90.0,90 deg soliton data,140.0,1.3734000000000002,140g_20260519-211346.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\140g_20260519-211346.h5,92.87068085726783,1035.7540623880466,2e-07
90.0,90 deg soliton data,140.0,1.3734000000000002,140g_20260519-211350.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\140g_20260519-211350.h5,93.16270566727604,1006.254280549965,2e-07
90.0,90 deg soliton data,140.0,1.3734000000000002,140g_20260519-211354.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\140g_20260519-211354.h5,93.38806626594341,970.681502009052,2e-07
90.0,90 deg soliton data,140.0,1.3734000000000002,140g_20260519-211359.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\140g_20260519-211359.h5,94.97539883703593,1001.9243502101851,2e-07
90.0,90 deg soliton data,140.0,1.3734000000000002,140g_20260519-211403.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\140g_20260519-211403.h5,93.71781668383109,1025.7484948114668,2e-07
90.0,90 deg soliton data,140.0,1.3734000000000002,140g_20260519-211406.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\140g_20260519-211406.h5,94.19593345656192,984.2777092564127,2e-07
90.0,90 deg soliton data,140.0,1.3734000000000002,140g_20260519-211411.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\140g_20260519-211411.h5,93.85590098718137,994.6941833057884,2e-07
90.0,90 deg soliton data,140.0,1.3734000000000002,140g_20260519-211414.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\140g_20260519-211414.h5,93.87664873627587,1028.4311209582856,2e-07
90.0,90 deg soliton data,140.0,1.3734000000000002,140g_20260519-211417.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\140g_20260519-211417.h5,92.25867188065753,1031.29045256515,2e-07
90.0,90 deg soliton data,200.0,1.9620000000000002,200g_20260519-212340.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\200g_20260519-212340.h5,91.58220113579182,891.9496295990913,2e-07
90.0,90 deg soliton data,200.0,1.9620000000000002,200g_20260519-212346.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\200g_20260519-212346.h5,96.24537281861448,882.6887961158445,2e-07
90.0,90 deg soliton data,200.0,1.9620000000000002,200g_20260519-212353.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\200g_20260519-212353.h5,95.82549830763445,833.3041074912245,2e-07
90.0,90 deg soliton data,200.0,1.9620000000000002,200g_20260519-212356.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\200g_20260519-212356.h5,93.12865497076024,881.5103296966569,2e-07
90.0,90 deg soliton data,200.0,1.9620000000000002,200g_20260519-212400.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\200g_20260519-212400.h5,94.20289855072463,912.6560174986504,2e-07
90.0,90 deg soliton data,200.0,1.9620000000000002,200g_20260519-212403.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\200g_20260519-212403.h5,94.32146294513954,819.0289448653856,2e-07
90.0,90 deg soliton data,200.0,1.9620000000000002,200g_20260519-212407.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\200g_20260519-212407.h5,96.36184857423795,852.502605351264,2e-07
90.0,90 deg soliton data,200.0,1.9620000000000002,200g_20260519-212410.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\200g_20260519-212410.h5,92.67476540336072,893.1825870785486,2e-07
90.0,90 deg soliton data,200.0,1.9620000000000002,200g_20260519-212413.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\200g_20260519-212413.h5,94.34241706161137,845.5884071039521,2e-07
90.0,90 deg soliton data,200.0,1.9620000000000002,200g_20260519-212416.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\200g_20260519-212416.h5,94.60161877181257,865.3589620713826,2e-07
90.0,90 deg soliton data,200.0,1.9620000000000002,200g_20260519-212418.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\200g_20260519-212418.h5,96.24537281861448,855.409856194253,2e-07
90.0,90 deg soliton data,200.0,1.9620000000000002,200g_20260519-212421.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\200g_20260519-212421.h5,94.87637771820077,905.4892391452856,2e-07
90.0,90 deg soliton data,80.0,0.7848,80g_20260513-181034.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\80g_20260513-181034.h5,87.36199684564218,1094.7619356164998,2e-07
90.0,90 deg soliton data,80.0,0.7848,80g_20260513-181041.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\80g_20260513-181041.h5,89.10960341330349,1170.5491987797336,2e-07
