x-axis,1,2
second,Volt,Volt
-615.00000E-06,+3.67776470E-03,+1.42273892E-03
-614.93500E-06,+4.36871947E-03,+1.23429671E-03
-614.87000E-06,+1.98178482E-03,+2.11369368E-03
-614.80500E-06,+3.23806622E-03,+2.23932182E-03
-614.74000E-06,+4.36871947E-03,+2.23932182E-03
-614.67500E-06,+4.49434761E-03,+2.23932182E-03
-614.61000E-06,+3.67776470E-03,+2.23932182E-03
-614.54500E-06,+3.48932249E-03,+2.23932182E-03
-614.48000E-06,+4.36871947E-03,+2.23932182E-03
-614.41500E-06,+4.49434761E-03,+2.23932182E-03
-614.35000E-06,+4.49434761E-03,+2.23932182E-03
-614.28500E-06,+3.67776470E-03,+2.23932182E-03
-614.22000E-06,+4.36871947E-03,+3.11871880E-03
-614.15499E-06,+4.49434761E-03,+2.42776403E-03
-614.08999E-06,+3.67776470E-03,+2.23932182E-03
-614.02499E-06,+3.48932249E-03,+1.42273892E-03
-613.95999E-06,+4.36871947E-03,+1.23429671E-03
-613.89499E-06,+4.49434761E-03,+2.99309066E-03
-613.82999E-06,+4.49434761E-03,+2.42776403E-03
-613.76499E-06,+4.49434761E-03,+2.23932182E-03
-613.69999E-06,+3.67776470E-03,+2.23932182E-03
-613.63499E-06,+4.36871947E-03,+2.23932182E-03
-613.56999E-06,+4.49434761E-03,+2.23932182E-03
-613.50499E-06,+4.49434761E-03,+2.23932182E-03
-613.43999E-06,+4.49434761E-03,+2.23932182E-03
-613.37499E-06,+4.49434761E-03,+1.42273892E-03
-613.30999E-06,+5.37374459E-03,+1.23429671E-03
-613.24499E-06,+5.49937272E-03,+2.11369368E-03
-613.17999E-06,+4.68278982E-03,+2.23932182E-03
-613.11499E-06,+5.37374459E-03,+2.23932182E-03
-613.04999E-06,+4.68278982E-03,+1.42273892E-03
-612.98499E-06,+3.67776470E-03,+1.23429671E-03
-612.91999E-06,+4.36871947E-03,+417.71380E-06
-612.85499E-06,+5.37374459E-03,+1.98806555E-03
-612.78999E-06,+4.68278982E-03,+1.42273892E-03
-612.72499E-06,+4.49434761E-03,+1.23429671E-03
-612.65999E-06,+4.49434761E-03,+1.23429671E-03
-612.59499E-06,+4.49434761E-03,+1.23429671E-03
-612.52999E-06,+4.49434761E-03,+1.23429671E-03
-612.46498E-06,+4.49434761E-03,+1.23429671E-03
-612.39998E-06,+4.49434761E-03,+2.11369368E-03
-612.33498E-06,+4.49434761E-03,+2.23932182E-03
-612.26998E-06,+4.49434761E-03,+2.23932182E-03
-612.20498E-06,+4.49434761E-03,+2.23932182E-03
