x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-1.130100E-03,-24.736177E-03,-8.982410E-03,-147.673395E-03,+58.913312E-03
-1.130000E-03,-20.716077E-03,-9.484923E-03,-147.673395E-03,+58.033915E-03
-1.129900E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.129800E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.129700E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.129600E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.129500E-03,-21.218589E-03,-8.982410E-03,-147.673395E-03,+58.033915E-03
-1.129400E-03,-24.736177E-03,-5.464822E-03,-147.673395E-03,+59.038940E-03
-1.129300E-03,-20.716077E-03,-5.464822E-03,-147.673395E-03,+58.913312E-03
-1.129200E-03,-16.695976E-03,-9.484923E-03,-147.673395E-03,+58.033915E-03
-1.129100E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.129000E-03,-20.716077E-03,-8.982410E-03,-147.673395E-03,+60.043965E-03
-1.128900E-03,-21.218589E-03,-9.484923E-03,-147.673395E-03,+60.043965E-03
-1.128800E-03,-20.716077E-03,-8.982410E-03,-147.673395E-03,+58.913312E-03
-1.128700E-03,-21.218589E-03,-9.484923E-03,-147.673395E-03,+58.033915E-03
-1.128600E-03,-24.736177E-03,-8.982410E-03,-147.673395E-03,+58.033915E-03
-1.128500E-03,-24.736177E-03,-9.484923E-03,-147.673395E-03,+59.038940E-03
-1.128400E-03,-20.716077E-03,-13.505023E-03,-167.773897E-03,+58.913312E-03
-1.128300E-03,-16.695976E-03,-13.505023E-03,-165.261334E-03,+58.033915E-03
-1.128200E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.128100E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.128000E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.127900E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.127800E-03,-16.695976E-03,-8.982410E-03,-147.673395E-03,+59.038940E-03
-1.127700E-03,-16.695976E-03,-9.484923E-03,-147.673395E-03,+58.913312E-03
-1.127600E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.127500E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.127400E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.127300E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.127200E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.127100E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.127000E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.126900E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.126800E-03,-20.716077E-03,-8.982410E-03,-147.673395E-03,+58.913312E-03
-1.126700E-03,-21.218589E-03,-9.484923E-03,-147.673395E-03,+58.033915E-03
-1.126600E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.126500E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.126400E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.126300E-03,-21.218589E-03,-8.982410E-03,-147.673395E-03,+60.043965E-03
-1.126200E-03,-20.716077E-03,-9.484923E-03,-147.673395E-03,+58.913312E-03
-1.126100E-03,-21.218589E-03,-8.982410E-03,-147.673395E-03,+58.033915E-03
-1.126000E-03,-24.736177E-03,-9.484923E-03,-147.673395E-03,+59.038940E-03
-1.125900E-03,-24.736177E-03,-8.982410E-03,-147.673395E-03,+60.043965E-03
-1.125800E-03,-20.716077E-03,-9.484923E-03,-147.673395E-03,+58.913312E-03
-1.125700E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.125600E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.125500E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
